label,Company,Production date,Date of sale,Customer,Wood species,Assortment,Length,Width,Thickness,Timber square meter,Timber volume,Timber weight,Quality class,Moisture content,Specific characteristics,Export,National trade,Certification,Storage Place,Waste from the trunk (%)
F1L431B1,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,31,2,5,1,24,0,031,,1,7,,No,Yes,no,fir q1 ,38
F1L431B2,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,31,2,5,1,24,0,031,,1,7,,No,Yes,no,fir q1 ,40
F1L431B3,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,31,2,5,1,24,0,031,,1,8,,No,Yes,no,fir q1 ,44
F1L431B4,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,31,2,5,1,24,0,031,,1,8,,No,Yes,no,fir q1 ,44
F1L431B5,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,31,2,5,1,24,0,031,,1,7,,No,Yes,no,fir q1 ,43
F1L431B6,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,31,2,5,1,24,0,031,,1,6,,No,Yes,no,fir q1 ,43
F1L431B7,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,31,2,5,1,24,0,031,,1,8,,No,Yes,no,fir q1 ,44
F1L431B8,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,31,2,5,1,24,0,031,,1,7,,No,Yes,no,fir q1 ,36
F1L431B9,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,31,2,5,1,24,0,031,,1,7,,No,Yes,no,fir q1 ,35
F1L431B10,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,31,2,5,1,24,0,031,,1,8,,No,Yes,no,fir q1 ,45
F1L431B11,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,31,2,5,1,24,0,031,,1,9,,No,Yes,no,fir q1 ,45
F1L431B12,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,31,2,5,1,24,0,031,,1,8,,No,Yes,no,fir q1 ,44
F1L563B1,Sawmill,5/14/24 0:00,,In house processing,spruce,Sawn Board,400,33,11,1,32,0,1452,,2,8,,No,Yes,no,spruce q2,41
F1L563B2,Sawmill,5/14/24 0:00,,In house processing,spruce,Sawn Board,400,33,11,1,32,0,1452,,2,6,,No,Yes,no,spruce q2,36
F1L563B3,Sawmill,5/14/24 0:00,,In house processing,spruce,Sawn Board,400,33,11,1,32,0,1452,,2,7,,No,Yes,no,spruce q2,43
F1L698B1,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,30,11,1,2,0,132,,2,8,,No,Yes,no,fir q2,35
F1L698B2,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,30,11,1,2,0,132,,2,8,,No,Yes,no,fir q2,38
F1L698B3,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,30,11,1,2,0,132,,2,7,,No,Yes,no,fir q2,43
F1L856B1,Sawmill,5/14/24 0:00,,In house processing,spruce,Sawn Board,400,35,11,1,4,0,154,,2,7,,No,Yes,no,spruce q2,35
F1L856B2,Sawmill,5/14/24 0:00,,In house processing,spruce,Sawn Board,400,35,11,1,4,0,154,,2,9,,No,Yes,no,spruce q2,42
F1L856B3,Sawmill,5/14/24 0:00,,In house processing,spruce,Sawn Board,400,35,11,1,4,0,154,,2,7,,No,Yes,no,spruce q2,35
F1L922B1,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,20,2,5,0,8,0,02,,3,7,,No,Yes,no,fir q3,44
F1L922B2,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,20,2,5,0,8,0,02,,3,8,,No,Yes,no,fir q3,36
F1L922B3,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,20,2,5,0,8,0,02,,3,8,,No,Yes,no,fir q3,43
F1L922B4,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,20,2,5,0,8,0,02,,3,9,,No,Yes,no,fir q3,36
F1L922B5,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,20,2,5,0,8,0,02,,3,8,,No,Yes,no,fir q3,45
F1L922B6,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,20,2,5,0,8,0,02,,3,8,,No,Yes,no,fir q3,45
F1L922B7,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,20,2,5,0,8,0,02,,3,6,,No,Yes,no,fir q3,43
F1L922B8,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,20,2,5,0,8,0,02,,3,8,,No,Yes,no,fir q3,43
F1L1076B1,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,28,4,5,1,12,0,0504,,2,6,,No,Yes,no,fir q2,38
F1L1076B2,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,28,4,5,1,12,0,0504,,2,8,,No,Yes,no,fir q2,45
F1L1076B3,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,28,4,5,1,12,0,0504,,2,6,,No,Yes,no,fir q2,42
F1L1076B4,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,28,4,5,1,12,0,0504,,2,7,,No,Yes,no,fir q2,36
F1L1076B5,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,28,4,5,1,12,0,0504,,2,7,,No,Yes,no,fir q2,44
F1L1076B6,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,28,4,5,1,12,0,0504,,2,8,,No,Yes,no,fir q2,45
F1L1665B1,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,30,9,5,1,2,0,114,,1,8,,No,Yes,no,fir q1 ,43
F1L1665B2,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,30,9,5,1,2,0,114,,1,7,,No,Yes,no,fir q1 ,40
F1L1665B3,Sawmill,5/14/24 0:00,,In house processing,fir,Sawn Board,400,30,9,5,1,2,0,114,,1,7,,No,Yes,no,fir q1 ,39
F1L1777B1,Sawmill,5/14/24 0:00,,In house processing,spruce,Sawn Board,400,33,8,5,1,32,0,1122,,1,8,,No,Yes,no,spruce q1 ,42
F1L1777B2,Sawmill,5/14/24 0:00,,In house processing,spruce,Sawn Board,400,33,8,5,1,32,0,1122,,1,6,,No,Yes,no,spruce q1 ,40
F1L1777B3,Sawmill,5/14/24 0:00,,In house processing,spruce,Sawn Board,400,33,8,5,1,32,0,1122,,1,8,,No,Yes,no,spruce q1 ,45
F1L1777B4,Sawmill,5/14/24 0:00,,In house processing,spruce,Sawn Board,400,33,8,5,1,32,0,1122,,1,8,,No,Yes,no,spruce q1 ,43
F1L21B1,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,8,,No,Yes,no,fir q3,36
F1L21B2,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,8,,No,Yes,no,fir q3,43
F1L21B3,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,7,,No,Yes,no,fir q3,37
F1L21B4,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,8,,No,Yes,no,fir q3,44
F1L21B5,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,8,,No,Yes,no,fir q3,37
F1L21B6,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,8,,No,Yes,no,fir q3,43
F1L21B7,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,8,,No,Yes,no,fir q3,40
F1L21B8,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,6,,No,Yes,no,fir q3,42
F1L21B9,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,7,,No,Yes,no,fir q3,41
F1L21B10,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,9,,No,Yes,no,fir q3,42
F1L21B11,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,8,,No,Yes,no,fir q3,38
F1L21B12,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,7,,No,Yes,no,fir q3,41
F1L21B13,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,32,2,5,1,28,0,032,,3,8,,No,Yes,no,fir q3,41
F1L233B1,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,31,3,5,1,24,0,0434,,2,7,,No,Yes,no,larch q2,43
F1L233B2,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,31,3,5,1,24,0,0434,,2,8,,No,Yes,no,larch q2,43
F1L233B3,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,31,3,5,1,24,0,0434,,2,6,,No,Yes,no,larch q2,37
F1L233B4,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,31,3,5,1,24,0,0434,,2,8,,No,Yes,no,larch q2,36
F1L233B5,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,31,3,5,1,24,0,0434,,2,7,,No,Yes,no,larch q2,45
F1L233B6,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,31,3,5,1,24,0,0434,,2,8,,No,Yes,no,larch q2,40
F1L233B7,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,31,3,5,1,24,0,0434,,2,8,,No,Yes,no,larch q2,36
F1L233B8,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,31,3,5,1,24,0,0434,,2,6,,No,Yes,no,larch q2,36
F1L233B9,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,31,3,5,1,24,0,0434,,2,6,,No,Yes,no,larch q2,37
F1L365B1,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,16,2,5,0,64,0,016,,2,8,,No,Yes,no,larch q2,42
F1L365B2,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,16,2,5,0,64,0,016,,2,7,,No,Yes,no,larch q2,41
F1L365B3,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,16,2,5,0,64,0,016,,2,9,,No,Yes,no,larch q2,42
F1L365B4,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,16,2,5,0,64,0,016,,2,8,,No,Yes,no,larch q2,35
F1L365B5,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,16,2,5,0,64,0,016,,2,7,,No,Yes,no,larch q2,37
F1L365B6,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,16,2,5,0,64,0,016,,2,8,,No,Yes,no,larch q2,43
F1L377B1,Sawmill,5/15/24 0:00,,In house processing,spruce,Sawn Board,400,28,12,5,1,12,0,14,,1,8,,No,Yes,no,spruce q1 ,40
F1L377B2,Sawmill,5/15/24 0:00,,In house processing,spruce,Sawn Board,400,28,12,5,1,12,0,14,,1,6,,No,Yes,no,spruce q1 ,40
F1L460B1,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,23,4,5,0,92,0,0414,,2,8,,No,Yes,no,larch q2,44
F1L460B2,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,23,4,5,0,92,0,0414,,2,7,,No,Yes,no,larch q2,41
F1L460B3,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,23,4,5,0,92,0,0414,,2,8,,No,Yes,no,larch q2,44
F1L460B4,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,23,4,5,0,92,0,0414,,2,8,,No,Yes,no,larch q2,40
F1L460B5,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,23,4,5,0,92,0,0414,,2,9,,No,Yes,no,larch q2,35
F1L554B1,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,29,2,5,1,16,0,029,,2,7,,No,Yes,no,fir q2,37
F1L554B2,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,29,2,5,1,16,0,029,,2,9,,No,Yes,no,fir q2,39
F1L554B3,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,29,2,5,1,16,0,029,,2,6,,No,Yes,no,fir q2,42
F1L554B4,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,29,2,5,1,16,0,029,,2,9,,No,Yes,no,fir q2,35
F1L554B5,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,29,2,5,1,16,0,029,,2,7,,No,Yes,no,fir q2,41
F1L554B6,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,29,2,5,1,16,0,029,,2,7,,No,Yes,no,fir q2,43
F1L554B7,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,29,2,5,1,16,0,029,,2,7,,No,Yes,no,fir q2,42
F1L554B8,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,29,2,5,1,16,0,029,,2,9,,No,Yes,no,fir q2,45
F1L554B9,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,29,2,5,1,16,0,029,,2,7,,No,Yes,no,fir q2,37
F1L554B10,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,29,2,5,1,16,0,029,,2,7,,No,Yes,no,fir q2,44
F1L554B11,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,29,2,5,1,16,0,029,,2,7,,No,Yes,no,fir q2,35
F1L554B12,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,29,2,5,1,16,0,029,,2,7,,No,Yes,no,fir q2,36
F1L616B1,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,37,3,1,48,0,0444,,2,7,,No,Yes,no,larch q2,41
F1L616B2,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,37,3,1,48,0,0444,,2,7,,No,Yes,no,larch q2,41
F1L616B3,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,37,3,1,48,0,0444,,2,7,,No,Yes,no,larch q2,39
F1L616B4,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,37,3,1,48,0,0444,,2,8,,No,Yes,no,larch q2,39
F1L616B5,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,37,3,1,48,0,0444,,2,7,,No,Yes,no,larch q2,42
F1L616B6,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,37,3,1,48,0,0444,,2,8,,No,Yes,no,larch q2,36
F1L616B7,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,37,3,1,48,0,0444,,2,8,,No,Yes,no,larch q2,35
F1L616B8,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,37,3,1,48,0,0444,,2,6,,No,Yes,no,larch q2,35
F1L616B9,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,37,3,1,48,0,0444,,2,9,,No,Yes,no,larch q2,36
F1L616B10,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,37,3,1,48,0,0444,,2,8,,No,Yes,no,larch q2,43
F1L616B11,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,37,3,1,48,0,0444,,2,6,,No,Yes,no,larch q2,39
F1L616B12,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,37,3,1,48,0,0444,,2,8,,No,Yes,no,larch q2,37
F1L1128B1,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,33,8,5,1,32,0,1122,,3,8,,No,Yes,no,larch q3,39
F1L1128B2,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,33,8,5,1,32,0,1122,,3,6,,No,Yes,no,larch q3,37
F1L1128B3,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,33,8,5,1,32,0,1122,,3,7,,No,Yes,no,larch q3,36
F1L1128B4,Sawmill,5/15/24 0:00,,In house processing,larch,Sawn Board,400,33,8,5,1,32,0,1122,,3,7,,No,Yes,no,larch q3,37
F1L1554B1,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,23,3,5,0,92,0,0322,,3,8,,No,Yes,no,fir q3,35
F1L1554B2,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,23,3,5,0,92,0,0322,,3,8,,No,Yes,no,fir q3,43
F1L1554B3,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,23,3,5,0,92,0,0322,,3,8,,No,Yes,no,fir q3,41
F1L1554B4,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,23,3,5,0,92,0,0322,,3,7,,No,Yes,no,fir q3,43
F1L1554B5,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,23,3,5,0,92,0,0322,,3,8,,No,Yes,no,fir q3,45
F1L1554B6,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,23,3,5,0,92,0,0322,,3,7,,No,Yes,no,fir q3,39
F1L1554B7,Sawmill,5/15/24 0:00,,In house processing,fir,Sawn Board,400,23,3,5,0,92,0,0322,,3,8,,No,Yes,no,fir q3,38
F1L31B1,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,28,8,5,1,12,0,0952,,3,8,,No,Yes,no,spruce q3,35
F1L31B2,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,28,8,5,1,12,0,0952,,3,7,,No,Yes,no,spruce q3,43
F1L31B3,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,28,8,5,1,12,0,0952,,3,7,,No,Yes,no,spruce q3,41
F1L116B1,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,33,12,1,32,0,1584,,3,8,,No,Yes,no,larch q3,35
F1L116B2,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,33,12,1,32,0,1584,,3,8,,No,Yes,no,larch q3,39
F1L116B3,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,33,12,1,32,0,1584,,3,7,,No,Yes,no,larch q3,41
F1L492B1,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,30,7,5,1,2,0,09,,2,9,,No,Yes,no,larch q2,43
F1L492B2,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,30,7,5,1,2,0,09,,2,8,,No,Yes,no,larch q2,39
F1L492B3,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,30,7,5,1,2,0,09,,2,6,,No,Yes,no,larch q2,39
F1L492B4,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,30,7,5,1,2,0,09,,2,8,,No,Yes,no,larch q2,42
F1L779B1,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,24,4,5,0,96,0,0432,,2,9,,No,Yes,no,spruce q2,35
F1L779B2,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,24,4,5,0,96,0,0432,,2,8,,No,Yes,no,spruce q2,38
F1L779B3,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,24,4,5,0,96,0,0432,,2,7,,No,Yes,no,spruce q2,42
F1L779B4,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,24,4,5,0,96,0,0432,,2,7,,No,Yes,no,spruce q2,43
F1L779B5,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,24,4,5,0,96,0,0432,,2,7,,No,Yes,no,spruce q2,43
F1L949B1,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,28,12,1,12,0,1344,,2,6,,No,Yes,no,spruce q2,39
F1L949B2,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,28,12,1,12,0,1344,,2,7,,No,Yes,no,spruce q2,40
F1L1084B1,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,16,2,5,0,64,0,016,,1,9,,No,Yes,no,fir q1 ,35
F1L1084B2,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,16,2,5,0,64,0,016,,1,8,,No,Yes,no,fir q1 ,45
F1L1084B3,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,16,2,5,0,64,0,016,,1,9,,No,Yes,no,fir q1 ,35
F1L1084B4,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,16,2,5,0,64,0,016,,1,7,,No,Yes,no,fir q1 ,40
F1L1084B5,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,16,2,5,0,64,0,016,,1,7,,No,Yes,no,fir q1 ,39
F1L1084B6,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,16,2,5,0,64,0,016,,1,7,,No,Yes,no,fir q1 ,40
F1L1126B1,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,36,10,1,44,0,144,,3,7,,No,Yes,no,larch q3,35
F1L1126B2,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,36,10,1,44,0,144,,3,8,,No,Yes,no,larch q3,35
F1L1126B3,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,36,10,1,44,0,144,,3,7,,No,Yes,no,larch q3,35
F1L1126B4,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,36,10,1,44,0,144,,3,7,,No,Yes,no,larch q3,40
F1L1305B1,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,23,6,5,0,92,0,0598,,3,8,,No,Yes,no,fir q3,39
F1L1305B2,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,23,6,5,0,92,0,0598,,3,7,,No,Yes,no,fir q3,41
F1L1305B3,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,23,6,5,0,92,0,0598,,3,8,,No,Yes,no,fir q3,36
F1L1305B4,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,23,6,5,0,92,0,0598,,3,8,,No,Yes,no,fir q3,41
F1L1334B1,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,36,5,1,44,0,072,,2,7,,No,Yes,no,larch q2,44
F1L1334B2,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,36,5,1,44,0,072,,2,6,,No,Yes,no,larch q2,41
F1L1334B3,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,36,5,1,44,0,072,,2,8,,No,Yes,no,larch q2,35
F1L1334B4,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,36,5,1,44,0,072,,2,9,,No,Yes,no,larch q2,38
F1L1334B5,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,36,5,1,44,0,072,,2,9,,No,Yes,no,larch q2,41
F1L1334B6,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,36,5,1,44,0,072,,2,8,,No,Yes,no,larch q2,38
F1L1334B7,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,36,5,1,44,0,072,,2,8,,No,Yes,no,larch q2,42
F1L1435B1,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,28,3,1,12,0,0336,,3,8,,No,Yes,no,larch q3,35
F1L1435B2,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,28,3,1,12,0,0336,,3,7,,No,Yes,no,larch q3,39
F1L1435B3,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,28,3,1,12,0,0336,,3,8,,No,Yes,no,larch q3,35
F1L1435B4,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,28,3,1,12,0,0336,,3,7,,No,Yes,no,larch q3,44
F1L1435B5,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,28,3,1,12,0,0336,,3,9,,No,Yes,no,larch q3,39
F1L1435B6,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,28,3,1,12,0,0336,,3,7,,No,Yes,no,larch q3,41
F1L1435B7,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,28,3,1,12,0,0336,,3,7,,No,Yes,no,larch q3,38
F1L1435B8,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,28,3,1,12,0,0336,,3,8,,No,Yes,no,larch q3,37
F1L1435B9,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,28,3,1,12,0,0336,,3,7,,No,Yes,no,larch q3,37
F1L1456B1,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,42,6,1,68,0,1008,,2,6,,No,Yes,no,spruce q2,42
F1L1456B2,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,42,6,1,68,0,1008,,2,8,,No,Yes,no,spruce q2,36
F1L1456B3,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,42,6,1,68,0,1008,,2,9,,No,Yes,no,spruce q2,42
F1L1456B4,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,42,6,1,68,0,1008,,2,8,,No,Yes,no,spruce q2,37
F1L1456B5,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,42,6,1,68,0,1008,,2,6,,No,Yes,no,spruce q2,45
F1L1456B6,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,42,6,1,68,0,1008,,2,7,,No,Yes,no,spruce q2,40
F1L1456B7,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,42,6,1,68,0,1008,,2,9,,No,Yes,no,spruce q2,44
F1L1477B1,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,30,10,1,2,0,12,,1,6,,No,Yes,no,larch q1 ,44
F1L1477B2,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,30,10,1,2,0,12,,1,9,,No,Yes,no,larch q1 ,45
F1L1477B3,Sawmill,5/16/24 0:00,,In house processing,larch,Sawn Board,400,30,10,1,2,0,12,,1,9,,No,Yes,no,larch q1 ,39
F1L1564B1,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,25,3,1,0,03,,1,8,,No,Yes,no,spruce q1 ,41
F1L1564B2,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,25,3,1,0,03,,1,8,,No,Yes,no,spruce q1 ,42
F1L1564B3,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,25,3,1,0,03,,1,8,,No,Yes,no,spruce q1 ,42
F1L1564B4,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,25,3,1,0,03,,1,9,,No,Yes,no,spruce q1 ,36
F1L1564B5,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,25,3,1,0,03,,1,7,,No,Yes,no,spruce q1 ,44
F1L1564B6,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,25,3,1,0,03,,1,7,,No,Yes,no,spruce q1 ,43
F1L1564B7,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,25,3,1,0,03,,1,7,,No,Yes,no,spruce q1 ,41
F1L1564B8,Sawmill,5/16/24 0:00,,In house processing,spruce,Sawn Board,400,25,3,1,0,03,,1,6,,No,Yes,no,spruce q1 ,44
F1L1701B1,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,25,3,1,0,03,,1,7,,No,Yes,no,fir q1 ,37
F1L1701B2,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,25,3,1,0,03,,1,8,,No,Yes,no,fir q1 ,38
F1L1701B3,Sawmill,5/16/24 0:00,,In house processing,fir,Sawn Board,400,25,3,1,0,03,,1,6,,No,Yes,no,fir q1 ,40
